,Open,High,Low,Close,Adj Close,Volume
2005-04-21 00:00:00,31.81234,32.0224,31.718981,31.88236,20.265984,1138717.0
2005-04-22 00:00:00,31.975719,32.302479,31.929039,32.18578,20.458853,1172372.0
2005-04-25 00:00:00,32.139099,32.512539,32.06908,32.442516,20.622046,1177650.0
2005-04-26 00:00:00,32.559219,32.6059,32.255798,32.465858,20.636881,1031360.0
2005-04-27 00:00:00,32.209118,32.39584,31.718981,31.88236,20.265984,1299994.0
2005-04-28 00:00:00,31.929039,32.255798,31.695641,32.045738,20.369833,1486876.0
2005-04-29 00:00:00,31.765659,32.372498,31.718981,32.209118,20.473684,1648110.0
2005-05-02 00:00:00,32.419178,32.559219,32.302479,32.442516,20.622046,804693.0
2005-05-03 00:00:00,32.6059,32.6059,32.209118,32.209118,20.473684,1529421.0
2005-05-04 00:00:00,32.442516,33.049358,32.27914,33.049358,21.007786,1734104.0
2005-05-05 00:00:00,33.119377,33.352776,32.745937,33.236076,21.126467,1496987.0
2005-05-06 00:00:00,33.212734,33.329437,32.932655,33.189396,21.096798,843716.0
2005-05-09 00:00:00,33.212734,33.236076,32.955997,33.096035,21.037453,1372981.0
2005-05-10 00:00:00,33.236076,33.236076,32.769276,32.979336,20.96327,856000.0
2005-05-11 00:00:00,32.699257,33.119377,32.699257,32.862637,20.889095,1277102.0
2005-05-12 00:00:00,32.885979,33.096035,32.815956,33.002678,20.978109,1359694.0
2005-05-13 00:00:00,32.932655,32.979336,32.652576,32.839298,20.874262,3446671.0
2005-05-16 00:00:00,32.675919,32.932655,32.629238,32.092419,20.399502,1008044.0
2005-05-17 00:00:00,32.302479,32.349159,32.092419,32.18578,20.993217,1513658.0
2005-05-18 00:00:00,32.18578,32.839298,32.139099,32.839298,21.419481,2214937.0
2005-05-19 00:00:00,32.792618,33.072697,32.792618,32.885979,21.44993,1290174.0
2005-05-20 00:00:00,32.862637,33.026016,32.745937,32.885979,21.44993,1081532.0
2005-05-23 00:00:00,32.955997,33.002678,32.699257,32.909317,21.465153,1072037.0
2005-05-24 00:00:00,32.909317,33.049358,32.325817,32.839298,21.419481,1079561.0
2005-05-25 00:00:00,32.722595,33.026016,32.722595,32.909317,21.465153,976236.0
2005-05-26 00:00:00,32.955997,33.282757,32.839298,33.049358,21.556496,1180602.0
2005-05-27 00:00:00,32.979336,33.142715,32.909317,33.119377,21.602163,1279741.0
2005-05-30 00:00:00,33.072697,33.236076,32.815956,33.189396,21.647835,692345.0
2005-05-31 00:00:00,33.026016,33.282757,32.955997,32.979336,21.510818,1569519.0
2005-06-01 00:00:00,33.072697,33.352776,32.932655,33.329437,21.826063,1404103.0
2005-06-02 00:00:00,33.306095,33.329437,32.979336,33.119377,21.688503,1504712.0
2005-06-03 00:00:00,33.212734,33.282757,32.979336,33.049358,21.642653,939436.0
2005-06-06 00:00:00,33.142715,33.166058,32.815956,32.839298,21.505091,941253.0
2005-06-07 00:00:00,32.932655,33.212734,32.862637,33.212734,21.74964,1415474.0
2005-06-08 00:00:00,33.166058,33.282757,33.002678,33.166058,21.719072,1224231.0
2005-06-09 00:00:00,33.119377,33.212734,32.932655,33.166058,21.719072,1168366.0
2005-06-10 00:00:00,33.259415,33.492813,33.236076,33.469475,21.917765,1703264.0
2005-06-13 00:00:00,33.492813,33.562836,33.306095,33.539494,21.963617,1121159.0
2005-06-14 00:00:00,33.446136,33.516155,33.142715,33.329437,21.826063,1226811.0
2005-06-15 00:00:00,33.329437,33.609516,33.212734,33.236076,21.764923,1141943.0
2005-06-16 00:00:00,33.376118,33.422794,33.189396,33.376118,21.856632,1116322.0
2005-06-17 00:00:00,33.306095,33.726215,33.142715,33.586174,21.994186,4503987.0
2005-06-20 00:00:00,33.609516,33.609516,33.166058,33.189396,21.734356,1858766.0
2005-06-21 00:00:00,33.282757,33.516155,33.189396,33.422794,21.887199,1301597.0
2005-06-22 00:00:00,33.422794,33.842915,33.142715,33.632854,22.024755,1993616.0
2005-06-23 00:00:00,33.632854,33.679535,33.282757,33.539494,21.963617,1413898.0
2005-06-24 00:00:00,33.212734,33.329437,32.955997,33.166058,21.719072,1434900.0
2005-06-27 00:00:00,33.119377,33.142715,32.722595,32.769276,21.459232,1191875.0
2005-06-28 00:00:00,32.769276,32.862637,32.582558,32.792618,21.474518,1441503.0
2005-06-29 00:00:00,32.815956,32.979336,32.769276,32.932655,21.566223,1324729.0
2005-06-30 00:00:00,32.792618,33.002678,32.582558,32.885979,21.535658,1586747.0
2005-07-01 00:00:00,32.885979,33.212734,32.815956,33.212734,21.74964,1369382.0
2005-07-04 00:00:00,33.236076,33.236076,32.932655,33.142715,21.703787,656124.0
2005-07-05 00:00:00,33.072697,33.282757,32.909317,33.259415,21.780209,1366760.0
2005-07-06 00:00:00,33.469475,33.469475,32.909317,33.002678,21.61208,2063621.0
2005-07-07 00:00:00,32.909317,33.119377,31.555599,32.629238,21.367527,3910472.0
2005-07-08 00:00:00,32.909317,33.002678,32.489197,32.559219,21.321676,1939426.0
2005-07-11 00:00:00,32.885979,33.002678,32.652576,32.769276,21.459232,1382154.0
2005-07-12 00:00:00,32.652576,32.699257,32.302479,32.39584,21.214691,2008998.0
2005-07-13 00:00:00,32.465858,32.815956,32.442516,32.792618,21.474518,2297109.0
2005-07-14 00:00:00,32.885979,32.885979,32.722595,32.769276,21.459232,1608928.0
2005-07-15 00:00:00,32.815956,32.862637,32.559219,32.675919,21.398098,1364005.0
2005-07-18 00:00:00,32.792618,32.885979,32.582558,32.745937,21.443951,847298.0
2005-07-19 00:00:00,32.862637,33.259415,32.722595,33.259415,21.780209,2987321.0
2005-07-20 00:00:00,33.166058,33.586174,33.142715,33.562836,21.978905,1940544.0
2005-07-21 00:00:00,33.609516,33.866257,33.422794,33.796234,22.131746,2016988.0
2005-07-22 00:00:00,33.959614,34.193012,33.609516,33.749554,22.101177,1390753.0
2005-07-25 00:00:00,33.889595,34.122993,33.772896,34.099655,22.330446,1318405.0
2005-07-26 00:00:00,34.076313,34.076313,33.772896,33.842915,22.162317,1190765.0
2005-07-27 00:00:00,33.936275,34.052975,33.632854,33.796234,22.131746,1172625.0
2005-07-28 00:00:00,33.866257,34.263035,33.866257,34.239693,22.422153,1723774.0
2005-07-29 00:00:00,34.216354,34.473091,34.029633,34.193012,22.391582,1770407.0
2005-08-01 00:00:00,34.193012,34.356392,33.959614,34.099655,22.330446,857465.0
2005-08-02 00:00:00,34.099655,34.543114,34.076313,34.543114,22.620846,1160667.0
2005-08-03 00:00:00,34.473091,34.613132,34.426414,34.589794,22.651415,1413658.0
2005-08-04 00:00:00,34.496433,34.683151,34.263035,34.403072,22.52914,1521199.0
2005-08-05 00:00:00,34.239693,34.356392,33.749554,33.772896,22.116463,1545406.0
2005-08-08 00:00:00,33.936275,34.169674,33.749554,33.912933,22.208168,790670.0
2005-08-09 00:00:00,33.772896,34.496433,33.772896,34.496433,22.590277,1319939.0
2005-08-10 00:00:00,34.403072,34.659813,34.333054,34.636475,22.681986,1106468.0
2005-08-11 00:00:00,34.426414,34.613132,34.216354,34.426414,22.544424,917350.0
2005-08-12 00:00:00,34.216354,34.426414,34.193012,34.286373,22.452719,925910.0
2005-08-15 00:00:00,34.169674,34.239693,33.936275,34.006294,22.269308,959141.0
2005-08-16 00:00:00,34.076313,34.146336,33.586174,33.656197,22.040041,1374909.0
2005-08-17 00:00:00,33.656197,33.656197,33.166058,33.492813,21.933052,2476270.0
2005-08-18 00:00:00,33.586174,33.586174,33.212734,33.236076,21.764923,1103237.0
2005-08-19 00:00:00,33.189396,33.772896,33.166058,33.586174,21.994186,2002485.0
2005-08-22 00:00:00,33.679535,33.959614,33.539494,33.866257,22.177605,938301.0
2005-08-23 00:00:00,33.796234,33.866257,33.492813,33.539494,21.963617,1950523.0
2005-08-24 00:00:00,33.422794,33.609516,33.189396,33.352776,21.841349,976849.0
2005-08-25 00:00:00,33.166058,33.166058,32.839298,32.862637,21.52037,1114861.0
2005-08-26 00:00:00,32.862637,33.002678,32.582558,32.582558,21.33696,1372312.0
2005-08-29 00:00:00,32.512539,32.792618,32.372498,32.722595,21.428665,965589.0
2005-08-30 00:00:00,32.815956,33.072697,32.629238,32.675919,21.398098,1115966.0
2005-08-31 00:00:00,32.699257,33.072697,32.699257,32.885979,21.535658,1256117.0
2005-09-01 00:00:00,32.979336,33.562836,32.979336,33.516155,21.948334,1694348.0
2005-09-02 00:00:00,33.492813,33.889595,33.492813,33.516155,21.948334,1341361.0
2005-09-05 00:00:00,33.586174,33.679535,33.212734,33.236076,21.764923,1001660.0
2005-09-06 00:00:00,34.029633,34.823193,34.029633,34.519772,22.605564,4853465.0
2005-09-07 00:00:00,34.753174,34.869873,34.636475,34.683151,22.712549,2561278.0
2005-09-08 00:00:00,34.683151,34.893211,34.356392,34.519772,22.605564,1566486.0
2005-09-09 00:00:00,34.659813,34.986572,34.566452,34.636475,22.681986,1459725.0
2005-09-12 00:00:00,34.846531,34.986572,34.683151,34.823193,22.804258,1413718.0
2005-09-13 00:00:00,34.893211,34.986572,34.706493,34.846531,22.819542,2141556.0
2005-09-14 00:00:00,34.916553,34.96323,34.79985,34.869873,22.834831,1294159.0
2005-09-15 00:00:00,34.753174,34.939892,34.636475,34.776512,22.773693,959616.0
2005-09-16 00:00:00,34.706493,35.009911,34.706493,34.846531,22.819542,1441049.0
2005-09-19 00:00:00,34.823193,35.243313,34.543114,34.96323,22.895967,1435989.0
2005-09-20 00:00:00,34.96323,35.103271,34.893211,35.056591,22.957102,1546233.0
2005-09-21 00:00:00,34.823193,34.939892,34.403072,34.473091,22.574989,1895180.0
2005-09-22 00:00:00,34.496433,34.496433,34.052975,34.122993,22.345726,1819276.0
2005-09-23 00:00:00,34.379734,34.543114,34.216354,34.473091,22.574989,788858.0
2005-09-26 00:00:00,34.939892,35.406693,34.939892,35.406693,23.186365,1675141.0
2005-09-27 00:00:00,35.38335,35.38335,34.939892,35.056591,22.957102,1340491.0
2005-09-28 00:00:00,35.33667,35.59341,35.17329,35.523392,23.262789,1450470.0
2005-09-29 00:00:00,35.640091,35.803471,35.476711,35.570068,23.29336,1621927.0
2005-09-30 00:00:00,35.826809,35.92017,35.523392,35.71011,23.385067,1394887.0
2005-10-03 00:00:00,35.826809,36.153568,35.75679,36.060207,23.614328,1289292.0
2005-10-04 00:00:00,36.13023,36.13023,35.71011,36.013531,23.583763,1597771.0
2005-10-05 00:00:00,35.780128,35.990189,35.640091,35.733452,23.400347,1327077.0
2005-10-06 00:00:00,35.38335,35.570068,35.219971,35.38335,23.171083,1992494.0
2005-10-07 00:00:00,35.453369,35.476711,35.056591,35.219971,23.064095,1684417.0
2005-10-10 00:00:00,35.219971,35.523392,35.219971,35.313332,23.125231,1104133.0
2005-10-11 00:00:00,35.313332,35.75679,35.266651,35.453369,23.216936,1311155.0
2005-10-12 00:00:00,35.149952,35.219971,34.916553,34.986572,22.911253,1076103.0
2005-10-13 00:00:00,34.729832,34.869873,34.426414,34.589794,22.651415,1585076.0
2005-10-14 00:00:00,34.496433,34.986572,34.426414,34.893211,22.850109,1948895.0
2005-10-17 00:00:00,34.916553,35.243313,34.916553,35.079929,22.972385,1297689.0
2005-10-18 00:00:00,35.033253,35.079929,34.449753,34.846531,22.819542,2095000.0
2005-10-19 00:00:00,34.636475,34.869873,34.239693,34.286373,22.452719,1693753.0
2005-10-20 00:00:00,34.823193,34.916553,34.379734,34.449753,22.559711,1502433.0
2005-10-21 00:00:00,34.193012,34.543114,34.052975,34.099655,22.330446,1438872.0
2005-10-24 00:00:00,34.263035,34.659813,34.169674,34.659813,22.697269,860854.0
